aX,aY,aZ,gX,gY,gZ
0.058,0.038,0.545,-3.418,-1.343,-3.906
0.061,0.032,0.553,-2.930,-0.244,-4.395
0.062,0.030,0.554,-2.686,0.488,-5.005
0.066,0.024,0.554,-2.258,1.831,-5.798
0.066,0.019,0.552,-1.770,2.441,-5.981
0.066,0.017,0.552,-1.648,2.319,-5.798
0.068,0.012,0.550,-1.892,2.808,-6.226
0.072,0.009,0.549,-2.502,3.174,-6.348
0.072,0.001,0.551,-2.686,3.784,-5.676
0.073,-0.008,0.546,-3.662,2.869,-5.188
0.074,-0.017,0.547,-4.517,3.479,-4.578
0.077,-0.024,0.549,-4.578,3.296,-3.845
0.076,-0.030,0.548,-5.188,4.089,-2.197
0.074,-0.035,0.546,-5.432,4.700,-1.404
0.072,-0.035,0.544,-6.165,4.944,0.244
0.071,-0.036,0.533,-5.676,5.249,1.099
0.068,-0.036,0.526,-6.226,4.822,1.709
0.064,-0.031,0.521,-5.432,5.005,2.441
0.058,-0.022,0.516,-5.066,4.700,3.052
0.059,-0.018,0.510,-4.761,4.517,3.479
0.056,-0.009,0.506,-3.967,3.418,3.662
0.053,-0.004,0.505,-3.540,2.930,3.723
0.048,0.007,0.504,-3.662,2.441,3.845
0.049,0.015,0.506,-2.686,2.136,3.235
0.046,0.019,0.506,-2.686,2.319,2.930
0.048,0.024,0.510,-2.563,1.953,2.136
0.046,0.024,0.510,-2.441,2.014,1.587
0.048,0.022,0.506,-2.502,1.221,0.366
0.047,0.021,0.502,-1.709,1.343,0.122
0.050,0.017,0.504,-1.709,-14.832,-0.305
0.053,0.012,0.506,-0.549,0.366,-1.221
0.054,0.011,0.508,0.671,0.732,-1.587
0.052,0.007,0.508,1.282,0.732,-1.587
0.055,0.007,0.515,2.136,0.854,-2.014
0.056,0.002,0.515,2.319,1.160,-2.136
0.057,-0.000,0.518,1.587,0.549,-1.892
0.058,-0.003,0.514,0.366,0.488,-1.892
0.063,-0.008,0.512,-1.404,-0.427,-1.526
0.068,-0.010,0.511,-2.014,-1.465,-0.854
0.068,-0.012,0.509,-3.113,-1.282,15.564
0.064,-0.007,0.512,-4.456,-1.526,1.099
0.066,-0.012,0.509,-3.784,-2.258,1.038
0.066,-0.016,0.514,-3.296,-1.892,1.038
0.070,-0.017,0.516,-2.991,-1.892,1.221
0.071,-0.018,0.518,-2.502,-1.770,1.587
0.071,-0.013,0.521,-2.380,-2.258,1.953
0.072,-0.010,0.519,-1.953,-1.953,1.831
0.068,-0.008,0.519,-2.502,-1.953,1.831
0.068,-0.008,0.521,-2.625,-1.709,2.075
0.064,-0.010,0.520,-2.258,-1.099,1.709
0.063,-0.007,0.520,-1.770,-1.038,1.648
0.063,-0.008,0.519,-2.136,-1.465,1.221
0.064,-0.009,0.520,-1.526,-1.587,0.977
0.064,-0.013,0.518,-2.075,-1.465,1.099
0.066,-0.017,0.522,-2.686,-1.648,1.343
0.063,-0.020,0.524,-3.235,-1.831,1.343
0.065,-0.023,0.525,-3.479,-2.258,1.892
0.066,-0.025,0.526,-3.967,-2.136,1.709
0.066,-0.021,0.527,-4.639,-2.258,1.953
0.063,-0.021,0.525,-4.883,-1.953,2.991
0.093,-0.020,0.526,-5.127,-2.930,3.052
0.062,-0.018,0.530,-5.432,-2.319,3.113
0.060,-0.017,0.529,-4.761,-2.197,3.662
0.060,-0.015,0.525,-4.272,-1.465,3.296
0.060,-0.011,0.527,-3.479,-1.831,3.052
0.060,-0.012,0.528,-3.296,-1.953,2.991
0.059,-0.006,0.527,-2.502,-0.977,2.686
0.060,-0.004,0.526,-2.197,-1.465,2.258
0.060,-0.001,0.522,-1.709,-0.854,1.892
0.060,-0.002,0.523,-0.854,-0.854,1.160
0.061,-0.003,0.524,-1.282,-1.953,0.732
0.059,-0.003,0.525,0.305,-1.221,1.099
0.064,-0.003,0.529,0.427,-2.014,1.221
0.063,0.002,0.530,-0.427,-0.977,1.221
0.063,0.004,0.534,-0.305,-1.099,1.099
0.062,0.007,0.532,-0.183,-0.671,1.099
0.062,0.009,0.531,-0.183,-0.732,0.854
0.059,0.011,0.530,-0.244,-0.793,0.732
0.058,0.012,0.531,-0.549,-0.732,0.244
0.059,0.016,0.526,-0.916,-0.427,-0.244
0.062,0.012,0.526,-0.916,-1.526,-0.610
0.057,0.009,0.525,-0.916,-0.793,-0.610
0.059,0.011,0.527,-0.610,-1.099,-0.366
0.057,0.007,0.534,-0.793,-0.916,-0.610
0.060,0.005,0.542,-1.709,-0.244,-0.732
0.058,0.005,0.547,-2.197,-0.244,-0.427
0.059,0.005,0.543,-1.831,1.282,-0.244
0.057,0.003,0.542,-2.014,1.526,-0.549
0.058,0.001,0.538,-2.014,2.441,-0.488
0.059,-0.000,0.533,-2.136,3.296,-0.488
0.057,0.002,0.527,-1.648,3.235,-0.977
0.052,0.008,0.523,-0.305,3.479,-1.038
0.049,0.012,0.518,0.427,3.418,-1.770
0.049,0.017,0.511,0.793,3.479,-2.319
0.049,0.019,0.505,0.793,2.563,-3.235
0.050,0.020,0.499,0.549,2.014,-3.418
0.054,0.021,0.501,0.183,0.061,-4.028
0.055,0.023,0.506,-0.732,-0.793,-4.089
0.053,0.017,0.514,-1.343,-1.831,-4.150
0.054,0.015,0.521,-1.221,-1.648,-4.395
0.053,0.010,0.523,-1.709,-2.075,-4.333
0.052,0.004,0.523,-2.075,-1.099,-4.272
0.053,0.003,0.519,-1.038,-0.183,-4.456
0.055,0.001,0.516,0.122,0.244,-4.700
0.056,-0.001,0.512,0.671,0.671,-5.066
0.054,-0.003,0.512,1.953,1.404,-4.822
0.055,-0.007,0.509,2.808,0.793,-4.883
0.055,-0.011,0.506,2.014,1.221,-4.578
0.059,-0.019,0.504,1.831,0.793,-4.089

0.748,-1.959,0.106,112.793,-32.959,-330.017
0.786,-2.086,0.180,102.051,-42.358,-307.007
0.832,-2.239,0.239,94.116,-49.072,-273.682
0.866,-2.346,0.295,88.989,-54.749,-243.103
0.893,-2.439,0.333,86.426,-57.983,-203.857
0.900,-2.478,0.373,87.769,-60.181,-170.471
0.893,-2.475,0.401,90.698,-61.462,-131.714
0.884,-2.441,0.433,93.811,-62.439,-101.196
0.870,-2.384,0.458,98.511,-62.988,-66.711
0.867,-2.328,0.494,102.356,-61.951,-40.466
0.871,-2.263,0.519,105.591,-61.829,-9.094
0.882,-2.200,0.551,106.995,-60.547,16.785
0.891,-2.117,0.577,108.826,-58.899,46.692
0.877,-2.039,0.595,110.474,-55.725,70.129
0.852,-1.945,0.600,112.305,-51.453,107.483
0.830,-1.861,0.600,114.197,-46.692,115.662
0.810,-1.758,0.594,118.469,-42.480,132.507
0.789,-1.673,0.594,123.047,-37.537,149.353
0.770,-1.581,0.601,128.418,-33.203,161.499
0.760,-1.505,0.605,131.958,-26.978,174.316
0.747,-1.248,0.483,146.667,-8.362,214.172
0.749,-1.202,0.459,150.818,-5.737,224.731
0.750,-1.159,0.442,152.954,-3.662,233.215
0.753,-1.118,0.437,153.992,-1.404,242.676
0.752,-1.093,0.439,153.076,1.648,254.456
0.771,-1.080,0.427,150.513,4.028,265.808
0.800,-1.062,0.400,146.851,6.348,281.860
0.802,-1.026,0.353,142.944,6.836,296.448
0.832,-0.968,0.321,139.648,6.958,313.171
0.830,-0.920,0.266,136.230,4.517,326.599
0.820,-0.847,0.238,134.583,1.587,343.811
0.818,-0.772,0.221,130.676,-2.930,357.422
0.805,-0.672,0.218,125.671,-5.249,372.375
0.785,-0.580,0.203,119.446,-9.338,384.705
0.755,-0.445,0.169,116.943,-12.695,397.461
0.741,-0.307,0.117,115.051,-19.714,406.982
0.805,-0.121,0.083,116.028,-26.672,415.894
0.719,0.038,0.069,117.737,-35.889,419.495
0.746,0.230,0.098,120.911,-42.847,420.227
0.713,0.371,0.127,120.911,-49.438,416.870
0.661,0.500,0.200,119.202,-53.345,411.987
0.648,0.595,0.304,112.671,-54.749,406.250
0.602,0.686,0.356,101.868,-52.979,401.123
0.550,0.750,0.408,93.445,-51.697,394.043
0.520,0.858,0.453,88.440,-51.086,387.939
0.372,1.239,0.419,74.097,-41.870,337.402
0.296,1.269,0.398,72.205,-42.175,317.932
0.251,1.274,0.393,68.726,-44.373,304.260
0.215,1.291,0.403,66.956,-47.241,290.100
0.201,1.305,0.431,67.017,-49.805,280.579
0.194,1.334,0.465,68.237,-51.697,274.048
0.195,1.387,0.522,70.496,-52.734,267.456
0.178,1.472,0.564,70.618,-51.880,258.728
0.122,1.544,0.599,68.298,-50.598,245.605
0.070,1.611,0.626,62.683,-48.645,232.361
0.010,1.635,0.643,55.054,-47.363,217.346
-0.020,1.652,0.668,45.105,-46.936,205.261
-0.041,1.658,0.682,37.537,-46.631,191.162
-0.057,1.664,0.690,29.175,-47.363,178.833
-0.070,1.659,0.695,22.766,-46.753,163.086
-0.083,1.643,0.693,18.188,-45.471,150.940
-0.149,1.600,0.642,15.198,-46.448,136.414
-0.051,1.611,0.705,12.268,-33.386,122.131
-0.137,1.562,0.605,11.902,-33.691,104.309
-0.174,1.519,0.574,16.418,-40.771,93.323
-0.155,1.521,0.580,19.409,-47.058,80.505
-0.098,1.534,0.614,14.343,-44.373,69.641
-0.055,1.535,0.638,1.282,-40.955,56.580
-0.047,1.516,0.646,-7.080,-37.415,47.913
-0.056,1.510,0.634,-13.245,-38.086,40.039
-0.057,1.518,0.621,-17.517,-40.100,30.273
-0.052,1.542,0.618,-24.902,-41.931,19.897
-0.052,1.552,0.616,-33.203,-40.466,5.798
-0.009,1.400,0.515,-56.946,-33.081,-41.443
0.008,1.353,0.484,-56.824,-31.921,-51.086
0.019,1.311,0.455,-57.129,-31.311,-62.622
0.033,1.256,0.435,-57.678,-30.640,-71.350
0.049,1.217,0.407,-57.556,-30.457,-80.811
0.059,1.178,0.389,-57.922,-30.823,-88.867
0.073,1.147,0.366,-57.678,-32.104,-98.145
0.090,1.109,0.354,-57.007,-32.776,-105.469
0.105,1.071,0.342,-57.007,-33.691,-114.441
0.115,1.023,0.334,-56.335,-33.325,-121.521
0.125,0.984,0.321,-55.115,-34.241,-130.615
0.127,0.932,0.307,-54.688,-34.546,-137.939
0.137,0.891,0.291,-55.481,-37.231,-146.301
0.151,0.839,0.275,-56.946,-38.879,-153.381
0.170,0.787,0.264,-58.655,-42.419,-159.912
0.177,0.729,0.258,-60.913,-44.678,-164.429
0.190,0.684,0.259,-63.843,-49.927,-169.678
0.199,0.625,0.274,-68.604,-52.002,-173.218
0.210,0.572,0.300,-74.646,-56.763,-176.147
0.215,0.491,0.325,-85.022,-59.509,-178.162
0.227,0.411,0.338,-94.238,-64.514,-179.199
0.252,0.089,0.324,-126.221,-76.599,-167.419
0.235,0.026,0.312,-127.319,-79.346,-163.879
0.213,-0.022,0.307,-110.168,-83.252,-162.231
0.181,-0.073,0.313,-120.483,-85.815,-162.903
0.161,-0.124,0.325,-111.572,-88.013,-164.001
0.151,-0.180,0.354,-101.318,-89.355,-166.870
0.147,-0.229,0.394,-86.548,-88.562,-169.189
0.152,-0.292,0.432,-72.327,-87.708,-171.875
0.163,-0.370,0.478,-54.260,-84.534,-173.279
0.175,-0.391,0.510,-39.856,-81.482,-173.889
0.183,-0.427,0.545,-22.705,-77.209,-173.645
0.193,-0.460,0.578,-8.972,-73.303,-171.875
0.196,-0.486,0.617,3.906,-69.824,-170.166
0.190,-0.515,0.656,11.963,-66.956,-167.969
0.186,-0.542,0.705,17.822,-63.965,-165.161
0.188,-0.575,0.747,18.982,-61.707,-161.011
0.199,-0.612,0.795,14.954,-59.692,-155.029
0.232,-0.747,0.824,-18.677,-57.495,-110.535
0.222,-0.748,0.811,-24.109,-57.678,-97.839
0.205,-0.729,0.802,-28.931,-57.373,-88.745
0.186,-0.709,0.797,-32.043,-56.946,-79.285
0.169,-0.694,0.797,-34.424,-56.091,-72.815
0.160,-0.683,0.798,-35.339,-55.298,-66.162
0.187,-0.668,0.799,-35.645,-53.894,-61.157
0.162,-0.651,0.804,-36.316,-52.795,-55.420
0.159,-0.628,0.809,-35.217,-50.232,-50.964
0.154,-0.607,0.814,-33.752,-47.913,-46.509
0.152,-0.573,0.820,-31.433,-44.739,-43.152
0.144,-0.547,0.826,-30.762,-42.175,-40.771
0.136,-0.524,0.836,-29.480,-39.001,-39.246
0.134,-0.511,0.842,-27.710,-35.461,-37.781
0.137,-0.492,0.847,-26.062,-31.982,-36.072
0.143,-0.478,0.846,-25.574,-27.832,-33.997
0.139,-0.456,0.835,-24.048,-24.658,-31.616
0.135,-0.437,0.828,-22.827,-20.325,-29.419
0.128,-0.413,0.816,-22.278,-17.334,-26.917
0.124,-0.390,0.797,-21.362,-13.977,-25.391
0.119,-0.335,0.766,-15.869,-3.479,-17.639
0.117,-0.326,0.763,-14.587,-0.488,-14.160
0.116,-0.312,0.748,-13.733,2.686,-10.986
0.109,-0.293,0.730,-12.390,6.165,-7.263
0.100,-0.271,0.696,-11.719,8.057,-4.456
0.093,-0.243,0.664,-10.925,9.399,-1.160
0.084,-0.218,0.632,-10.864,9.399,1.587
0.080,-0.191,0.609,-10.315,9.338,4.089
0.075,-0.166,0.587,-10.315,7.019,5.981
0.072,-0.135,0.580,-10.986,6.042,8.362
0.069,-0.110,0.573,-10.925,4.333,9.583
0.066,-0.087,0.572,-10.986,3.296,10.193
0.060,-0.065,0.576,-10.620,2.258,10.498
0.054,-0.041,0.574,-10.986,1.343,10.010
0.046,-0.022,0.570,-11.658,0.732,8.606
0.045,-0.004,0.573,-12.634,1.160,7.629
0.049,0.005,0.570,-12.512,0.732,6.287
0.050,0.018,0.567,-13.245,0.732,5.005
0.051,0.026,0.569,-14.343,0.244,3.784
0.055,0.062,0.568,-14.893,0.488,2.625
0.055,0.032,0.569,-15.991,1.465,1.099
0.053,0.035,0.560,-16.296,0.977,0.183
0.048,0.031,0.559,-16.418,1.343,-0.916
0.048,0.024,0.554,-16.052,2.441,-1.709
0.049,0.016,0.552,-15.137,3.418,-2.441
0.052,0.010,0.543,-13.916,4.272,-3.052
0.052,0.007,0.531,-12.573,5.005,-3.784
0.053,0.001,0.516,-11.719,4.883,-4.333
0.053,-0.007,0.503,-10.559,4.211,-4.883
0.052,-0.013,0.469,-9.460,3.845,-4.944
0.049,-0.021,0.495,-8.728,3.052,-4.883
0.052,-0.029,0.495,-7.874,2.380,-4.944
0.055,-0.038,0.501,-7.202,1.892,-4.456
0.055,-0.044,0.508,-5.737,2.319,-3.967
0.060,-0.045,0.510,-5.066,2.258,-3.296
0.059,-0.046,0.510,-5.249,2.380,-2.258
0.056,-0.047,0.508,-5.188,2.441,-1.770
0.056,-0.048,0.470,-5.249,2.014,-0.610
0.057,-0.047,0.493,-4.883,1.953,0.305
0.058,-0.043,0.491,-4.883,0.488,1.221
0.061,-0.040,0.491,-3.723,0.610,1.953
0.060,-0.039,0.491,-4.028,15.198,3.235
0.059,-0.034,0.492,-3.357,-1.099,3.601
0.056,-0.025,0.491,-2.197,-1.465,3.784
0.058,-0.020,0.492,-1.465,-1.526,3.784
0.058,-0.014,0.494,-1.038,-1.526,3.479
0.054,-0.011,0.502,-0.122,-1.465,3.052
0.054,-0.010,0.505,-0.061,-2.380,3.113
0.054,-0.007,0.506,0.122,-2.258,2.258
0.054,-0.003,0.508,-1.038,-2.747,1.648
0.060,-0.031,0.510,-2.258,-3.113,1.282
0.060,-0.004,0.512,-3.235,-3.662,0.793
0.068,-0.007,0.516,-4.150,-3.967,0.793
0.075,-0.008,0.523,-6.226,-4.761,0.916
0.074,-0.011,0.525,-7.751,-4.761,1.038
0.073,-0.010,0.529,-8.057,-4.578,1.343
0.070,-0.010,0.529,-7.996,-4.028,1.404
0.073,-0.011,0.531,-7.690,-3.479,0.977
0.070,-0.010,0.532,-6.531,-3.479,0.183
0.067,-0.006,0.536,-5.432,-1.831,-0.671
0.068,-0.003,0.537,-4.578,-1.587,-1.343
0.070,-0.002,0.537,-4.456,-1.526,-2.197
0.072,0.000,0.535,-3.601,-0.793,-3.418
0.072,0.001,0.536,-2.563,0.061,-4.272
0.075,-0.000,0.533,-1.709,0.000,-5.005
0.077,-0.005,0.534,-1.465,0.793,-5.798
0.074,-0.009,0.541,-1.526,1.465,-6.226
0.074,-0.010,0.543,-0.549,1.892,-7.080
0.077,-0.015,0.537,-0.610,2.808,-7.019
0.078,-0.012,0.531,-1.038,3.540,-7.446
0.081,-0.014,0.521,-1.282,3.418,-7.202
0.077,-0.018,0.516,-1.343,2.808,-7.019
0.074,-0.024,0.511,-1.038,2.991,-7.141
0.069,-0.030,0.510,-1.892,1.953,-7.141
0.072,-0.037,0.509,-3.113,2.502,-6.165
0.074,-0.044,0.508,-3.784,1.892,-5.432
0.074,-0.048,0.507,-4.272,2.441,-4.028
0.074,-0.053,0.503,-4.578,1.038,-3.052
0.067,-0.052,0.496,-4.028,1.404,-1.282
0.063,-0.051,0.494,-3.967,0.183,-0.366
0.062,-0.047,0.492,-3.784,-0.122,0.366
0.056,-0.042,0.491,-3.296,-0.610,0.916
0.052,-0.035,0.520,0.183,-1.465,-0.305
0.057,-0.038,0.526,0.610,-0.916,-0.427
0.058,-0.041,0.528,0.122,0.244,-15.564
0.057,-0.042,0.526,0.427,0.366,0.061
0.055,-0.040,0.526,0.366,1.282,0.183
0.057,-0.040,0.524,0.000,0.793,0.488
0.055,-0.041,0.518,-0.305,0.732,0.854
0.056,-0.042,0.516,-0.854,15.198,0.549
0.055,-0.043,0.513,-1.282,-0.916,1.221
0.060,-0.041,0.516,-2.625,-2.075,1.770
0.063,-0.039,0.518,-4.028,-2.747,2.380
0.064,-0.034,0.522,-4.395,-4.028,3.784
0.062,-0.030,0.526,-5.005,-3.784,4.333
0.061,-0.023,0.531,-4.639,-4.822,4.211
0.061,-0.015,0.537,-4.578,-3.845,4.333
0.056,-0.006,0.539,-5.188,-3.723,3.479
0.055,0.001,0.540,-4.639,-2.563,2.991
0.058,0.004,0.541,-4.944,-2.686,2.502
0.058,0.001,0.540,-4.456,-1.831,1.831
0.059,0.000,0.543,-4.395,-1.709,0.916
0.063,-0.004,0.541,-4.211,-1.526,0.854
0.066,-0.006,0.536,-3.845,-1.831,-15.320
0.066,-0.006,0.536,-2.991,-1.465,-0.610
0.069,-0.010,0.534,-2.930,-1.892,-0.977
0.066,-0.013,0.535,-2.869,-1.526,-1.404
0.069,-0.019,0.537,-2.319,-1.831,-1.404
0.070,-0.028,0.540,-2.319,-1.526,-1.953
0.072,-0.034,0.541,-2.197,-0.549,-1.770
0.071,-0.040,0.537,-1.648,-0.305,-1.648
0.073,-0.043,0.533,-0.916,-0.122,-1.221
0.071,-0.048,0.530,-1.465,-0.549,-1.221
0.074,-0.047,0.533,-1.404,-0.244,-0.366
0.074,-0.051,0.529,-0.916,-0.366,0.244
0.075,-0.050,0.529,-0.610,-0.549,0.427
0.074,-0.048,0.528,-1.221,-1.099,0.854
0.071,-0.047,0.532,-1.404,-1.587,1.221
0.071,-0.041,0.532,-1.343,-1.770,1.282
0.068,-0.035,0.531,-1.953,-2.747,0.793
0.069,-0.027,0.532,-2.747,-2.747,0.916
0.070,-0.024,0.535,-3.296,-2.930,0.305
0.070,-0.021,0.537,-3.357,-2.136,0.000
0.067,-0.018,0.539,-3.113,-2.930,0.244
0.066,-0.018,0.542,-2.747,-2.197,0.122
0.064,-0.019,0.543,-2.319,-2.075,-0.244
0.066,-0.020,0.541,-2.136,-0.671,-0.305
0.060,-0.023,0.541,-1.587,0.183,-0.610
0.061,-0.024,0.534,-0.732,0.671,-0.671
0.062,-0.020,0.528,-0.244,0.366,-0.427
0.064,-0.021,0.525,-0.122,0.366,-0.977
0.064,-0.024,0.523,-0.061,0.244,-1.038
0.064,-0.027,0.522,15.381,-0.427,-1.099
0.035,-0.032,0.522,0.793,0.183,-0.854
0.062,-0.034,0.519,1.099,0.244,-0.427
0.061,-0.035,0.514,1.465,0.671,-0.122
0.058,-0.038,0.512,1.892,0.671,-0.244
0.058,-0.041,0.506,2.563,0.732,0.000
0.057,-0.041,0.505,2.380,-14.832,0.183
0.057,-0.040,0.505,2.808,0.000,0.366
0.058,-0.039,0.505,2.747,-0.061,0.793
0.056,-0.033,0.508,2.747,-0.916,1.160
0.055,-0.032,0.507,2.502,-0.671,1.099
0.057,-0.028,0.511,2.075,-1.648,0.916
0.057,-0.029,0.517,1.709,-1.221,1.038
0.058,-0.027,0.527,1.404,-1.404,1.160
0.058,-0.024,0.527,1.648,-1.038,1.282
0.061,-0.019,0.529,0.916,0.000,1.587
0.060,-0.017,0.526,0.977,-0.671,1.709
0.058,-0.016,0.526,1.282,-0.183,0.732
0.060,-0.016,0.526,1.282,-0.427,1.038
0.061,-0.017,0.527,1.343,-0.061,0.977
0.061,-0.011,0.525,1.038,-0.427,0.732
0.060,-0.008,0.523,1.648,-0.183,0.671
0.059,-0.002,0.518,1.038,-0.977,0.122
0.059,-0.001,0.516,0.610,-0.793,-1.099
0.057,-0.004,0.515,0.732,-1.831,-1.892
0.061,-0.005,0.520,0.000,-2.625,-3.052
0.068,-0.013,0.529,-0.610,-1.953,-3.357
0.070,-0.022,0.536,-0.916,-2.014,-2.869
0.072,-0.026,0.533,-1.404,-0.977,-2.625
0.069,-0.031,0.530,-1.404,-0.610,-2.319
0.066,-0.034,0.527,-0.977,-0.427,-2.625
0.067,-0.037,0.523,-0.427,-15.320,-2.747
0.066,-0.036,0.519,0.244,-0.427,-2.441
0.066,-0.033,0.514,-0.122,-0.366,-2.258
0.065,-0.033,0.514,0.610,-0.793,-2.563
0.069,-0.039,0.516,-0.122,-0.916,-2.625
0.073,-0.044,0.521,-0.732,-0.977,-2.136

0.772,-1.671,0.193,56.152,-2.319,-305.237
0.809,-1.755,0.228,69.580,-4.333,-288.940
0.848,-1.856,0.268,78.430,-4.333,-265.686
0.861,-1.932,0.314,88.501,-4.333,-244.019
0.860,-1.934,0.349,94.849,-3.662,-217.773
0.846,-1.938,0.383,101.013,-3.357,-197.876
0.838,-1.939,0.423,103.333,-2.258,-174.316
0.839,-1.932,0.465,104.004,-1.892,-155.579
0.849,-1.930,0.487,102.234,-0.549,-134.338
0.859,-1.932,0.492,98.999,0.549,-115.356
0.875,-1.941,0.484,96.863,0.244,-91.492
0.884,-1.939,0.467,96.130,0.488,-71.228
0.883,-1.936,0.455,98.267,0.366,-46.265
0.877,-1.920,0.454,100.464,0.854,-25.391
0.859,-1.885,0.460,104.004,1.770,-1.038
0.842,-1.844,0.471,106.201,2.808,18.311
0.820,-1.789,0.477,106.201,2.869,36.926
0.807,-1.747,0.476,104.492,3.296,57.739
0.798,-1.702,0.471,101.196,2.991,90.820
0.796,-1.668,0.467,98.083,2.380,96.619
0.796,-1.626,0.466,95.459,1.953,113.770
0.788,-1.591,0.471,92.896,1.770,133.728
0.771,-1.549,0.474,91.003,2.930,149.292
0.739,-1.496,0.474,89.722,3.662,166.199
0.719,-1.453,0.473,86.487,4.883,177.917
0.704,-1.408,0.466,85.205,7.751,191.956
0.702,-1.377,0.444,81.909,9.338,203.064
0.708,-1.333,0.413,80.444,11.597,217.285
0.716,-1.294,0.360,81.116,13.000,228.821
0.721,-1.247,0.316,80.688,12.756,240.356
0.725,-1.196,0.272,83.191,12.207,254.700
0.729,-1.137,0.237,84.473,10.559,265.991
0.779,-0.973,0.175,74.768,1.282,317.627
0.766,-0.929,0.143,71.960,-3.784,331.543
0.789,-0.872,0.103,71.533,-8.179,343.994
0.815,-0.823,0.084,72.449,-13.550,358.948
0.834,-0.765,0.079,73.120,-16.846,371.765
0.832,-0.717,0.075,71.411,-21.240,387.085
0.819,-0.631,0.066,68.970,-27.466,400.024
0.813,-0.578,0.055,67.322,-33.447,414.307
0.822,-0.475,0.063,65.552,-40.161,425.293
0.824,-0.397,0.072,62.744,-45.105,439.331
0.834,-0.277,0.092,59.326,-50.476,450.134
0.841,-0.119,0.097,57.251,-56.519,459.106
0.841,0.005,0.111,53.772,-62.561,464.294
0.860,0.156,0.144,47.302,-67.932,468.933
0.869,0.264,0.185,39.001,-71.472,471.680
0.843,0.382,0.206,27.222,-75.317,473.755
0.807,0.479,0.214,18.921,-79.956,473.877
0.761,0.614,0.216,9.949,-84.656,471.619
0.707,0.726,0.249,3.784,-91.919,464.966
0.680,0.869,0.233,-1.221,-95.703,455.750
0.641,0.966,0.243,-2.380,-100.891,440.063
0.596,1.043,0.259,-2.014,-104.309,425.476
0.548,1.098,0.284,-1.404,-106.567,408.630
0.516,1.132,0.329,1.709,-109.497,395.569
0.483,1.194,0.366,6.775,-110.779,380.676
0.481,1.255,0.407,12.756,-114.624,367.249
0.431,1.349,0.459,17.883,-115.967,352.356
0.282,1.639,0.726,23.071,-112.183,289.307
0.230,1.669,0.771,21.301,-108.887,270.691
0.190,1.694,0.806,22.095,-107.056,247.498
0.174,1.721,0.848,25.269,-106.140,229.248
0.182,1.769,0.890,29.663,-102.783,210.144
0.187,1.809,0.930,32.349,-97.107,195.435
0.172,1.852,0.955,34.302,-90.576,180.603
0.134,1.883,0.981,34.363,-83.008,161.926
0.066,1.906,0.998,32.776,-75.684,144.409
0.043,1.895,0.997,30.151,-68.420,122.437
0.020,1.857,0.986,25.085,-62.195,104.004
0.016,1.815,0.966,20.142,-56.702,85.083
0.005,1.768,0.924,15.320,-52.856,71.777
0.059,1.750,0.934,11.841,-48.706,57.251
0.078,1.721,0.900,4.761,-37.659,45.044
0.003,1.675,0.825,4.944,-36.438,29.785
-0.032,1.657,0.789,5.188,-45.654,19.775
0.002,1.666,0.807,-2.563,-49.255,6.226
0.040,1.625,0.820,-15.686,-43.945,-10.010
0.040,1.538,0.812,-26.733,-36.316,-21.973
0.041,1.458,0.798,-15.747,-30.579,-32.715
0.088,1.391,0.782,-33.386,-26.978,-40.039
0.091,1.354,0.749,-36.133,-25.085,-49.255
0.115,1.300,0.712,-42.114,-22.278,-56.152
0.125,1.250,0.673,-47.058,-18.921,-62.561
0.120,1.205,0.634,-53.894,-16.296,-66.406
0.118,1.174,0.581,-60.303,-15.320,-71.411
0.127,1.142,0.532,-65.613,-15.686,-75.500
0.134,1.113,0.478,-68.481,-18.066,-81.848
0.159,0.902,0.400,-82.825,-26.245,-106.140
0.173,0.818,0.383,-87.219,-27.588,-112.183
0.178,0.745,0.353,-90.942,-30.273,-115.601
0.191,0.655,0.331,-92.346,-32.104,-119.263
0.200,0.582,0.308,-93.628,-34.058,-120.789
0.199,0.495,0.292,-92.651,-35.400,-122.437
0.193,0.426,0.278,-90.332,-36.987,-123.840
0.182,0.345,0.269,-85.510,-38.452,-126.099
0.168,0.278,0.267,-79.468,-40.710,-128.174
0.153,0.194,0.270,-73.853,-42.542,-130.798
0.142,0.118,0.280,-65.674,-44.067,-132.385
0.132,0.037,0.289,-57.983,-45.471,-132.568
0.128,-0.024,0.296,-50.598,-45.898,-131.775
0.120,-0.081,0.301,-40.894,-47.974,-129.883
0.113,-0.115,0.308,-31.433,-48.950,-127.747
0.099,-0.151,0.326,-25.574,-51.453,-125.061
0.081,-0.173,0.349,-20.752,-53.711,-123.230
0.074,-0.199,0.367,-16.663,-57.129,-121.399
0.068,-0.246,0.391,-13.916,-60.547,-119.263
0.076,-0.319,0.537,-18.921,-69.641,-105.042
0.082,-0.342,0.558,-23.071,-72.144,-99.731
0.088,-0.362,0.581,-26.978,-73.853,-95.154
0.099,-0.376,0.600,-29.114,-75.867,-89.783
0.102,-0.388,0.623,-30.212,-76.904,-85.083
0.099,-0.396,0.643,-28.992,-76.904,-79.407
0.090,-0.401,0.671,-26.733,-75.806,-75.684
0.066,-0.408,0.690,-24.231,-73.547,-72.449
0.049,-0.417,0.722,-20.325,-71.350,-70.679
0.038,-0.428,0.780,-16.846,-69.031,-70.435
0.036,-0.444,0.773,-14.587,-65.918,-70.129
