aX,aY,aZ,gX,gY,gZ
0.159,0.104,0.461,7.263,7.080,-6.104
0.158,0.104,0.458,8.240,6.836,-5.981
0.157,0.103,0.465,8.118,5.188,-5.188
0.156,0.105,0.469,7.935,4.150,-5.005
0.155,0.108,0.475,6.165,3.052,-4.456
0.156,0.106,0.483,4.517,2.441,-4.211
0.153,0.101,0.490,2.441,1.892,-4.211
0.149,0.098,0.494,1.587,2.197,-3.235
0.149,0.093,0.500,-0.244,2.808,-2.930
0.147,0.089,0.500,-1.038,3.601,-2.502
0.146,0.085,0.496,-2.075,4.333,-1.953
0.148,0.084,0.492,-2.747,5.188,-1.709
0.145,0.081,0.487,-1.831,5.554,-1.526
0.141,0.084,0.480,-1.038,6.714,-0.610
0.141,0.083,0.476,0.000,6.531,-0.671
0.139,0.086,0.470,1.099,6.897,-0.610
0.141,0.088,0.470,1.831,6.165,-0.427
0.141,0.088,0.470,2.686,6.531,-0.122
0.142,0.090,0.472,3.967,6.287,-0.183
0.142,0.093,0.475,4.272,6.470,15.564
0.139,0.099,0.476,4.211,5.676,0.122
0.141,0.100,0.475,4.089,5.127,-0.183
0.142,0.100,0.474,3.357,3.723,-0.732
0.143,0.104,0.481,2.380,3.052,-0.671
0.147,0.106,0.488,1.526,2.075,-0.916
0.151,0.102,0.492,0.305,2.075,-0.793
0.154,0.102,0.492,0.366,1.770,-0.122
0.156,0.099,0.490,15.076,1.648,0.061
0.125,0.103,0.489,-0.366,2.258,15.564
0.155,0.106,0.483,-0.061,1.953,0.366

1.015,0.212,1.425,19.897,-397.095,323.975
0.898,0.374,1.535,41.626,-354.492,309.082
0.768,0.570,1.595,61.951,-321.289,287.170
0.684,0.699,1.619,91.187,-287.231,254.150
0.599,0.805,1.612,89.905,-264.404,208.618
0.595,0.849,1.598,101.868,-242.920,188.232
0.577,0.856,1.597,116.638,-229.675,158.936
0.549,0.833,1.613,128.479,-217.346,125.732
0.485,0.789,1.617,143.250,-208.191,100.952
0.432,0.760,1.644,152.893,-187.744,72.510
0.412,0.737,1.698,159.912,-199.402,50.293
0.439,0.680,1.790,163.513,-197.876,27.344
0.496,0.619,1.928,165.771,-191.223,13.794
0.554,0.555,2.060,166.748,-182.251,2.441
0.563,0.491,2.162,164.001,-165.344,-0.488
0.593,0.445,2.276,160.156,-151.794,2.014
0.622,0.440,2.410,148.499,-122.925,12.146
0.610,0.446,2.449,131.287,-97.778,21.423
0.568,0.484,2.437,118.652,-74.219,31.006
0.526,0.550,2.389,99.121,-61.646,38.086
0.473,0.603,2.351,78.613,-52.551,44.800
0.449,0.645,2.314,52.307,-45.898,49.988
0.433,0.686,2.291,29.724,-39.185,55.969
0.419,0.712,2.271,5.432,-28.625,61.279
0.394,0.746,2.254,-11.658,-19.714,66.101
0.353,0.777,2.221,-27.588,-5.371,68.604
0.303,0.818,2.188,-37.964,5.920,68.298
0.176,0.967,2.045,-65.186,61.707,40.894
0.168,0.993,2.004,-67.932,76.782,31.189
0.156,1.018,1.963,-71.838,88.806,20.630
0.143,1.028,1.884,-74.524,101.929,7.141
0.134,1.020,1.840,-76.233,112.732,-4.700
0.127,1.000,1.779,-76.904,123.901,-19.165
0.124,0.971,1.708,-73.669,132.568,-31.921
0.120,0.948,1.628,-69.031,143.921,-47.302
0.122,0.913,1.608,-61.523,154.602,-60.364
0.130,0.881,1.558,-54.871,164.551,-76.050
0.140,0.851,1.500,-45.837,176.453,-88.928
0.157,0.811,1.455,-38.696,185.913,-103.210
0.173,0.771,1.403,-29.846,196.594,-114.502
0.189,0.724,1.365,-22.461,205.139,-126.770
0.200,0.694,1.323,-15.381,214.111,-135.803
0.211,0.665,1.290,-10.437,222.717,-145.447
0.223,0.640,1.260,-4.883,231.750,-153.137
0.224,0.616,1.233,-0.488,240.479,-161.621
0.228,0.599,1.207,5.127,250.916,-168.884
0.233,0.579,1.187,8.362,260.620,-177.429
0.228,0.563,1.155,12.878,272.095,-184.631
0.226,0.549,1.124,16.541,282.593,-191.833
0.235,0.546,1.083,18.982,294.128,-200.562
0.247,0.542,1.047,19.897,302.490,-207.275
0.263,0.540,1.015,18.982,313.293,-214.539
0.314,0.520,0.826,5.493,342.957,-237.610
0.328,0.502,0.779,0.305,347.595,-243.896
0.332,0.473,0.696,-4.639,352.234,-249.390
0.341,0.447,0.661,-11.108,354.797,-253.052
0.352,0.439,0.606,-16.479,356.018,-256.958
0.355,0.424,0.537,-23.499,355.347,-259.644
0.363,0.413,0.480,-28.625,352.539,-261.963
0.367,0.398,0.420,-34.912,348.328,-263.550
0.372,0.376,0.372,-40.222,342.896,-263.000
0.380,0.355,0.322,-46.448,336.487,-261.475
0.389,0.327,0.286,-52.185,331.665,-258.179
0.396,0.307,0.244,-58.289,326.355,-254.028
0.388,0.283,0.194,-63.721,321.777,-249.329
0.373,0.270,0.128,-68.298,315.063,-245.605
0.359,0.260,0.077,-70.557,309.021,-239.197
0.352,0.253,0.032,-76.538,301.758,-234.314
0.351,0.237,-0.007,-80.017,296.448,-230.164
0.343,0.229,-0.050,-81.238,289.978,-226.746
0.328,0.216,-0.086,-83.313,285.034,-223.328
0.314,0.200,-0.136,-86.060,279.358,-220.093
0.267,0.132,-0.337,-79.712,252.441,-211.060
0.257,0.113,-0.376,-73.792,245.056,-209.717
0.250,0.092,-0.418,-67.993,235.718,-208.984
0.241,0.065,-0.452,-59.692,227.905,-206.482
0.248,0.038,-0.487,-51.941,217.346,-204.224
0.268,-0.000,-0.506,-41.870,208.496,-200.073
0.276,-0.037,-0.533,-17.456,198.059,-194.702
0.291,-0.080,-0.556,-22.217,187.622,-185.913
0.293,-0.123,-0.588,-11.780,175.293,-175.537
0.298,-0.161,-0.623,-3.967,163.330,-160.645
0.294,-0.176,-0.671,6.226,148.132,-148.315
0.275,-0.191,-0.701,15.381,134.460,-132.874
0.253,-0.195,-0.732,24.719,116.577,-122.131
0.219,-0.190,-0.752,31.555,101.379,-110.718
0.192,-0.185,-0.770,41.565,82.031,-102.417
0.179,-0.182,-0.779,50.476,65.735,-93.262
0.176,-0.172,-0.780,60.303,46.082,-86.731
0.164,-0.110,-0.717,88.013,-16.785,-64.636
0.168,-0.099,-0.698,90.881,-29.236,-59.814
0.173,-0.086,-0.674,93.933,-43.091,-55.298
0.184,-0.077,-0.659,95.337,-53.223,-49.133
0.193,-0.077,-0.648,96.619,-65.918,-44.556
0.206,-0.073,-0.646,97.656,-74.829,-37.659
0.215,-0.067,-0.652,99.365,-86.731,-32.104
0.219,-0.057,-0.666,101.501,-97.656,-26.062
0.222,-0.051,-0.690,103.149,-108.582,-21.301
0.227,-0.047,-0.708,106.079,-122.192,-16.296
0.232,-0.040,-0.726,110.107,-133.972,-11.963
0.238,-0.029,-0.730,113.159,-148.926,-7.263
0.243,-0.022,-0.735,117.554,-161.194,-3.967
0.252,-0.016,-0.733,121.643,-176.636,0.244
0.258,-0.019,-0.722,125.977,-189.148,3.723
0.276,-0.026,-0.710,130.371,-203.979,7.996
0.291,-0.029,-0.694,135.742,-214.294,11.841
0.311,-0.028,-0.686,139.404,-227.783,16.541
0.374,-0.009,-0.600,150.391,-273.987,36.560
0.388,-0.005,-0.573,151.855,-281.738,41.138
0.411,-0.010,-0.555,152.344,-290.527,47.180
0.426,-0.017,-0.545,153.259,-297.302,52.551
0.450,-0.026,-0.548,153.931,-305.542,60.303
0.470,-0.036,-0.548,156.372,-314.575,67.078
0.500,-0.042,-0.546,158.142,-323.303,76.721
0.518,-0.044,-0.538,160.767,-331.543,84.778
0.534,-0.032,-0.538,161.987,-341.003,95.215
0.545,-0.014,-0.537,161.682,-350.769,103.271
0.555,0.005,-0.526,159.180,-361.938,113.098
0.566,0.026,-0.497,152.100,-373.779,120.789
0.573,0.028,-0.465,144.043,-387.329,130.005
0.599,0.053,-0.411,132.446,-400.269,136.230
0.642,0.071,-0.361,122.375,-413.818,141.846
0.700,0.086,-0.296,110.535,-424.866,145.630
0.853,0.045,-0.018,69.275,-453.613,187.012
0.866,0.024,0.092,60.791,-457.581,180.359
0.867,0.011,0.167,49.255,-457.886,188.477
0.868,0.011,0.246,40.710,-456.177,195.923
0.859,0.012,0.339,31.494,-452.393,200.378
0.850,0.031,0.423,25.269,-447.083,203.857
0.848,0.041,0.535,19.775,-437.927,205.200
0.844,0.042,0.629,17.517,-426.941,205.627
0.832,0.047,0.745,16.846,-411.804,205.872
0.807,0.063,0.840,18.005,-395.935,205.261
0.778,0.104,0.935,18.799,-374.023,203.064
0.740,0.176,0.987,18.616,-356.140,198.669
0.714,0.239,1.026,18.372,-335.205,189.880
0.686,0.313,1.062,17.822,-321.594,179.565
0.675,0.379,1.152,18.005,-305.786,163.940
0.653,0.419,1.149,19.775,-295.349,148.010
0.622,0.456,1.183,24.048,-288.879,127.686
0.624,0.479,1.271,28.320,-276.917,110.474
0.627,0.485,1.339,32.227,-262.207,87.891
0.605,0.463,1.397,39.551,-245.605,69.031
0.577,0.434,1.434,46.265,-233.276,47.913
0.568,0.404,1.471,52.429,-219.543,31.372
0.567,0.364,1.494,56.702,-211.487,1.160
0.580,0.322,1.513,57.251,-204.895,2.258
0.599,0.262,1.534,55.176,-201.477,-6.470
0.686,0.063,1.788,27.954,-176.025,-11.780
0.693,0.028,1.853,18.738,-163.269,-4.639
0.691,0.008,1.886,6.226,-150.818,1.770
0.674,-0.001,1.890,-5.249,-135.437,10.925
0.626,0.001,1.864,-19.653,-123.535,18.982
0.624,0.012,1.834,-31.006,-111.389,27.649
0.593,0.034,1.787,-43.762,-102.600,34.485
0.554,0.058,1.746,-53.406,-93.567,41.321
0.522,0.095,1.701,-63.721,-86.853,44.739
0.478,0.123,1.672,-71.594,-79.163,47.119
0.438,0.185,1.645,-77.942,-71.472,47.607
0.399,0.179,1.614,-81.848,-47.119,45.105
0.366,0.195,1.576,-84.778,-53.589,41.687
0.331,0.209,1.536,-85.022,-45.166,36.804
0.304,0.214,1.471,-83.069,-35.156,31.738
0.274,0.224,1.416,-80.139,-27.832,25.269
0.250,0.227,1.343,-75.317,-20.325,19.104
0.227,0.232,1.290,-70.618,-14.893,11.780
0.215,0.230,1.227,-64.026,-10.071,5.249
0.207,0.221,1.180,-57.495,-6.897,-2.136
0.204,0.209,1.135,-51.575,-4.456,-8.423
0.205,0.191,1.109,-44.678,-1.587,-14.709
0.212,0.167,1.078,-38.330,1.526,-18.860
0.224,0.143,1.042,-31.799,4.822,-22.156
0.234,0.126,1.007,-26.978,7.996,-23.315
0.235,0.108,0.987,-22.705,9.277,-23.437
0.236,0.099,0.973,-20.935,10.864,-22.705
0.239,0.089,0.954,-20.020,12.390,-20.996
0.247,0.080,0.930,-20.813,14.709,-17.639
0.247,0.078,0.900,-20.569,16.663,-15.259
0.245,0.080,0.872,-20.447,18.921,-12.512
0.241,0.085,0.848,-20.874,20.325,-9.705
0.242,0.091,0.824,-21.362,20.630,-6.592
0.223,0.126,0.712,-20.996,26.367,2.197
0.220,0.140,0.679,-20.935,25.879,3.174
0.215,0.153,0.655,-19.775,26.428,3.540
0.210,0.170,0.636,-18.799,25.757,3.174
0.204,0.182,0.627,-18.066,25.330,2.197
0.205,0.197,0.620,-17.639,25.574,1.221
0.201,0.210,0.615,-16.907,26.794,0.000
0.198,0.214,0.601,-17.517,28.015,-1.221
0.191,0.214,0.587,-17.517,29.358,-2.869
0.181,0.215,0.563,-18.250,29.968,-4.639
0.176,0.215,0.543,-19.775,30.457,-7.263
0.177,0.210,0.513,-20.508,29.968,-9.216
0.172,0.204,0.484,-21.606,28.381,-11.108
0.173,0.200,0.463,-22.888,25.635,-13.916
0.173,0.192,0.447,-23.254,23.193,-15.930
0.179,0.183,0.447,-22.217,20.630,-17.944
0.180,0.171,0.453,-22.400,18.250,-19.714
0.180,0.161,0.458,-22.644,18.127,-21.240
0.186,0.147,0.470,-22.644,17.883,-21.729
0.194,0.131,0.474,-22.644,18.677,-21.851
0.203,0.118,0.468,-22.400,19.958,-21.667
0.214,0.105,0.452,-20.996,20.813,-21.240
0.212,0.093,0.429,-20.142,21.484,-20.447
0.202,0.077,0.411,-20.142,19.775,-19.226
0.207,0.070,0.402,-19.531,17.700,-18.799
0.204,0.059,0.395,-18.127,16.541,-18.433
0.208,0.052,0.393,-16.663,14.160,-17.029
0.216,0.042,0.397,-15.259,12.573,-14.221
0.220,0.038,0.405,-13.123,11.475,-12.390
0.220,0.040,0.415,-11.353,11.353,-10.437
0.216,0.040,0.423,-9.155,10.925,-8.545
0.213,0.039,0.430,-7.446,12.390,-6.836
0.208,0.042,0.431,-6.958,12.878,-5.188
0.209,0.044,0.424,-5.188,14.648,-3.662
0.210,0.049,0.412,-3.113,15.259,-1.648
0.207,0.060,0.385,-0.366,16.785,-0.122
0.199,0.075,0.365,2.869,15.198,0.183
0.193,0.092,0.350,5.615,12.451,0.610
0.188,0.106,0.353,6.836,8.179,0.854
0.188,0.154,0.373,7.141,4.761,0.610
0.189,0.141,0.395,6.348,0.916,0.671
0.183,0.150,0.426,5.066,0.366,0.366
0.183,0.153,0.450,2.502,-0.244,-0.305
0.180,0.159,0.498,0.732,1.526,-1.343
0.180,0.159,0.480,-1.099,2.625,-2.258
0.179,0.161,0.482,-2.686,5.676,-3.357
0.179,0.163,0.484,-3.662,7.996,-4.089
0.184,0.160,0.474,-3.479,9.338,-4.761
0.191,0.162,0.456,-3.723,11.414,-5.432
0.193,0.159,0.434,-4.089,12.024,-5.981
0.192,0.158,0.421,-2.625,11.780,-6.592
0.186,0.154,0.415,-2.563,10.132,-7.935
0.181,0.155,0.423,-1.770,8.545,-8.789
0.185,0.156,0.440,-1.770,7.202,-10.193
0.184,0.157,0.454,-2.502,6.348,-11.292
0.190,0.160,0.468,-3.235,5.798,-12.878
0.192,0.156,0.480,-5.554,5.310,-13.672
0.199,0.146,0.484,-7.263,6.165,-13.794
0.205,0.139,0.479,-7.568,6.287,-13.550
0.212,0.137,0.481,-8.179,6.714,-12.573
0.213,0.137,0.483,-9.094,7.080,-11.536
0.208,0.140,0.482,-10.010,8.301,-11.108
0.196,0.139,0.483,-10.620,8.179,-10.742
0.195,0.141,0.486,-11.780,8.972,-10.986
0.196,0.124,0.480,-14.221,11.658,-12.817
0.194,0.119,0.475,-14.099,12.268,-12.817
0.197,0.107,0.468,-14.404,12.695,-12.512
0.202,0.101,0.462,-13.977,12.451,-11.597
0.212,0.095,0.457,-13.672,11.475,-10.498
0.207,0.092,0.455,-13.428,11.780,-9.766
0.198,0.080,0.448,-13.000,11.475,-8.606
0.187,0.076,0.443,-13.550,11.414,-7.690
0.181,0.074,0.441,-12.329,10.742,-7.202
0.182,0.069,0.443,-12.146,10.742,-6.653
0.183,0.067,0.446,-10.559,10.437,-6.165
0.186,0.059,0.445,-9.460,10.620,-5.615
0.186,0.054,0.450,-8.606,10.498,-4.578
0.187,0.057,0.450,-7.019,11.292,-2.869
0.186,0.059,0.448,-7.141,10.864,-2.197
0.184,0.065,0.448,-6.348,11.108,-0.732
0.177,0.076,0.444,-6.165,9.766,-0.427
0.173,0.086,0.440,-7.202,9.216,-15.625
0.173,0.092,0.431,-7.812,6.226,-0.183
0.171,0.096,0.434,-9.644,4.456,0.122
0.171,0.097,0.438,-10.620,2.197,-0.366
0.168,0.095,0.451,-11.230,1.099,-0.488
0.164,0.095,0.497,-11.047,1.953,-0.305
0.164,0.094,0.477,-10.681,2.380,-0.610
0.163,0.091,0.476,-10.010,3.784,-1.221
0.162,0.089,0.469,-8.606,6.470,-1.160
0.162,0.089,0.460,-7.629,7.874,-1.587
0.161,0.089,0.445,-6.042,9.216,-2.441
0.160,0.086,0.435,-4.333,8.484,-2.625
0.157,0.085,0.427,-2.625,8.057,-3.357
0.156,0.084,0.428,-1.343,6.958,-3.662
0.161,0.083,0.426,-0.732,5.859,-4.028
0.160,0.079,0.426,0.488,5.249,-4.272
0.160,0.078,0.426,2.075,3.235,-4.761
0.130,0.078,0.428,3.052,2.380,-4.333
0.161,0.080,0.439,3.357,0.732,-3.540
0.163,0.086,0.456,2.625,0.427,-3.113
0.164,0.088,0.469,2.075,-0.793,-2.319
0.165,0.090,0.482,0.671,0.488,-1.831
0.162,0.088,0.489,-0.610,1.221,-1.526
0.164,0.089,0.489,-2.075,1.953,-1.221
0.162,0.090,0.493,-2.869,2.747,-0.977
0.164,0.090,0.493,-3.113,3.967,-1.038
0.163,0.089,0.492,-4.333,4.272,-1.282
0.165,0.090,0.490,-4.150,5.371,-1.404
0.169,0.086,0.483,-4.578,6.042,-1.587
0.171,0.087,0.473,-4.639,5.798,-1.404
0.168,0.087,0.469,-4.333,5.615,-1.648
0.165,0.085,0.471,-4.700,4.333,-1.709
0.167,0.085,0.474,-4.822,4.700,-1.953
0.168,0.084,0.478,-4.150,4.578,-1.709
0.169,0.082,0.477,-4.272,4.822,-1.648
0.167,0.080,0.476,-4.517,5.493,-1.648
0.160,0.079,0.477,-3.357,5.188,-1.404
0.160,0.080,0.475,-1.709,6.348,-1.526

0.700,0.486,1.418,1.953,-284.180,250.549
0.675,0.548,1.501,18.433,-274.048,233.459
0.662,0.610,1.579,32.959,-264.587,211.365
0.661,0.654,1.670,52.124,-251.526,192.444
0.659,0.682,1.745,69.336,-239.990,170.837
0.674,0.705,1.838,87.219,-222.046,153.015
0.671,0.702,1.896,108.643,-207.275,137.390
0.625,0.707,1.991,125.366,-190.674,123.413
0.662,0.720,2.037,139.282,-177.795,113.220
0.641,0.733,2.102,145.142,-161.560,102.295
0.622,0.752,2.169,148.071,-152.832,95.398
0.649,0.775,2.257,141.846,-136.536,92.041
0.641,0.783,2.289,130.615,-117.554,89.966
0.610,0.798,2.274,122.253,-105.225,88.501
0.569,0.827,2.236,113.708,-96.313,86.426
0.542,0.855,2.234,104.431,-88.745,83.862
0.522,0.877,2.244,92.468,-75.134,82.825
0.507,0.903,2.258,78.125,-63.232,82.764
0.507,0.941,2.281,66.772,-47.974,83.008
0.505,1.004,2.291,52.490,-34.485,82.703
0.479,1.054,2.279,40.100,-17.395,81.116
0.465,1.130,2.252,25.330,-3.723,77.759
0.426,1.172,2.219,14.160,11.475,70.435
0.392,1.202,2.174,2.808,22.888,62.927
0.362,1.233,2.139,-5.859,33.569,51.880
0.347,1.262,2.122,-14.160,47.852,41.138
0.329,1.301,2.124,-20.874,59.937,26.550
0.310,1.335,2.117,-27.893,76.904,12.817
0.284,1.343,2.090,-35.706,91.064,-4.883
0.269,1.329,2.033,-43.091,108.826,-19.653
0.323,1.130,1.711,-70.740,163.208,-75.012
0.340,1.072,1.639,-73.364,173.767,-85.754
0.342,1.030,1.558,-73.364,186.157,-94.910
0.339,0.983,1.489,-72.388,196.045,-104.309
0.334,0.941,1.409,-70.068,206.604,-115.662
0.332,0.891,1.344,-66.162,214.294,-125.854
0.332,0.848,1.256,-62.195,222.473,-139.038
0.328,0.801,1.225,-57.495,229.675,-150.696
0.326,0.764,1.156,-53.223,237.366,-164.612
0.325,0.719,1.142,-47.974,244.019,-176.147
0.332,0.696,1.104,-43.152,251.892,-189.087
0.335,0.672,1.072,-36.194,261.169,-199.768
0.343,0.657,1.056,-30.640,271.790,-212.463
0.348,0.635,1.047,-22.766,282.654,-223.022
0.351,0.636,1.035,-15.625,294.128,-236.389
0.362,0.632,1.014,-7.874,307.922,-248.291
0.385,0.628,0.978,-1.282,320.801,-262.268
0.401,0.618,0.915,2.869,334.290,-273.743
0.423,0.610,0.844,4.395,344.543,-286.255
0.443,0.605,0.756,4.822,353.516,-296.021
0.466,0.591,0.680,3.845,357.849,-306.458
0.480,0.573,0.600,3.174,359.619,-314.453
0.569,0.437,0.397,-8.789,351.624,-327.576
0.608,0.415,0.358,-13.123,348.450,-325.745
0.605,0.371,0.303,-17.517,345.154,-322.632
0.589,0.319,0.253,-23.010,341.614,-316.772
0.571,0.292,0.201,-27.283,335.632,-312.317
0.552,0.262,0.162,-32.288,329.651,-308.594
0.540,0.237,0.120,-35.950,323.547,-302.246
0.541,0.206,0.104,-38.940,320.862,-299.744
0.525,0.194,0.090,-40.833,317.810,-297.241
0.512,0.184,0.061,-43.030,317.078,-295.227
0.501,0.168,0.000,-44.128,315.918,-292.480
0.487,0.150,-0.009,-46.814,314.636,-290.100
0.484,0.145,-0.040,-47.974,312.500,-287.537
0.478,0.131,-0.075,-49.988,311.707,-285.278
0.471,0.118,-0.145,-51.941,308.167,-282.898
0.460,0.105,-0.175,-55.115,304.871,-280.884
0.447,0.088,-0.232,-58.411,298.279,-278.076
0.436,0.059,-0.291,-61.401,290.955,-275.330
0.415,-0.076,-0.456,-60.974,246.216,-235.474
0.438,-0.106,-0.481,-58.960,234.192,-240.417
0.455,-0.155,-0.510,-54.260,224.487,-229.370
0.460,-0.182,-0.546,-48.523,213.684,-213.806
0.448,-0.217,-0.581,-40.527,204.346,-200.073
0.423,-0.245,-0.626,-33.691,192.200,-183.350
0.389,-0.284,-0.665,-23.437,182.373,-169.189
0.366,-0.310,-0.710,-13.428,168.640,-152.832
0.336,-0.320,-0.746,-0.244,157.166,-135.803
0.314,-0.314,-0.782,11.047,141.235,-122.742
0.288,-0.289,-0.804,24.597,128.052,-108.032
0.266,-0.261,-0.822,33.691,109.863,-97.595
0.242,-0.227,-0.830,44.250,95.337,-87.524
0.230,-0.205,-0.839,51.453,75.684,-79.407
0.219,-0.180,-0.841,57.495,59.021,-70.862
0.221,-0.158,-0.834,61.279,39.673,-63.354
0.228,-0.126,-0.822,63.965,22.644,-55.237
0.210,-0.040,-0.769,61.218,-44.312,-33.752
0.206,-0.028,-0.772,57.434,-62.073,-30.334
0.204,-0.021,-0.776,53.406,-93.567,-26.794
0.209,-0.018,-0.778,49.622,-96.619,-23.804
0.221,-0.018,-0.775,47.791,-111.511,-20.325
0.229,-0.020,-0.779,46.692,-127.991,-17.456
0.240,-0.026,-0.797,48.218,-141.479,-13.306
0.253,-0.031,-0.806,51.208,-157.471,-9.460
0.273,-0.032,-0.811,55.115,-186.523,-4.028
0.292,-0.040,-0.819,62.439,-185.974,1.099
0.318,-0.043,-0.825,70.129,-198.914,7.751
0.338,-0.044,-0.828,82.275,-213.318,14.160
0.365,-0.040,-0.831,93.262,-225.464,22.949
0.385,-0.026,-0.830,107.849,-238.464,30.457
0.405,-0.011,-0.824,120.178,-250.549,39.368
0.424,0.011,-0.803,134.033,-264.771,46.265
0.441,0.040,-0.770,143.799,-276.550,53.284
0.460,0.065,-0.718,153.992,-290.527,58.899
0.481,0.094,-0.669,160.400,-300.842,65.186
0.608,0.112,-0.554,173.584,-335.999,92.224
0.637,0.114,-0.548,172.058,-348.022,98.572
0.662,0.098,-0.540,169.556,-360.291,108.459
0.703,0.123,-0.524,163.757,-376.953,117.615
0.760,0.098,-0.498,156.982,-392.334,128.601
0.803,0.086,-0.468,148.010,-410.706,139.221
0.844,0.074,-0.437,138.367,-426.392,152.283
0.871,0.070,-0.396,126.343,-443.481,162.659
0.889,0.083,-0.359,115.479,-458.374,173.462
0.904,0.096,-0.310,102.478,-476.379,181.091
0.927,0.096,-0.254,87.463,-490.051,187.622
0.958,0.081,-0.184,75.134,-503.723,193.298
1.000,0.066,-0.124,60.974,-513.550,199.707
1.040,0.057,-0.055,33.447,-524.048,207.520
1.069,0.057,0.009,36.133,-532.837,212.830
1.105,0.055,0.120,26.306,-542.297,218.628
1.133,0.054,0.202,17.151,-548.096,221.863
1.149,0.042,0.325,12.512,-552.002,223.877
1.149,0.041,0.422,7.935,-552.673,225.342
1.048,0.117,1.298,5.615,-493.835,214.905
0.988,0.190,1.510,5.127,-441.895,206.299
0.929,0.260,1.686,1.221,-405.029,197.388
0.877,0.352,1.776,-4.150,-355.835,183.899
0.779,0.433,1.707,-12.451,-305.786,170.715
0.690,0.458,1.627,-18.982,-275.574,151.733
0.644,0.476,1.500,-28.809,-245.483,135.498
0.600,0.464,1.367,-33.081,-229.370,114.502
0.574,0.437,1.194,-31.311,-221.863,95.947
0.536,0.391,1.088,-23.132,-226.074,75.500
0.527,0.360,1.064,-9.583,-236.450,58.594
0.545,0.321,1.106,10.742,-243.042,41.016
0.553,0.285,1.185,44.556,-245.544,20.752
0.564,0.241,1.267,50.903,-243.286,5.859
0.585,0.210,1.352,68.726,-236.511,-8.972
0.600,0.194,1.454,84.900,-228.394,-18.433
0.615,0.189,1.543,92.773,-217.529,-27.832
0.631,0.191,1.654,96.313,-208.862,-33.142
0.649,0.191,1.750,92.651,-199.585,-37.476
0.662,0.188,1.846,81.970,-187.317,-39.734
0.670,0.169,1.891,69.214,-176.819,-39.673
0.682,0.134,1.926,51.575,-164.856,-37.598
0.700,0.095,1.956,36.621,-153.503,-31.738
0.699,0.066,1.977,18.188,-138.672,-24.536
0.688,0.044,1.974,1.892,-125.793,-14.832
0.574,0.080,1.792,-60.364,-75.989,21.729
0.541,0.103,1.723,-72.510,-66.284,27.100
0.500,0.127,1.660,-80.200,-58.228,31.555
0.462,0.181,1.576,-86.670,-49.683,34.302
0.418,0.180,1.512,-90.454,-43.884,35.156
0.380,0.202,1.445,-92.651,-37.598,33.508
0.341,0.216,1.393,-92.590,-32.654,30.396
0.321,0.229,1.334,-91.064,-27.954,26.428
0.305,0.236,1.292,-88.440,-21.790,20.996
0.293,0.248,1.234,-83.374,-15.869,16.052
0.250,0.251,1.186,-75.195,-11.108,10.193
0.268,0.252,1.135,-67.200,-6.470,2.808
0.260,0.251,1.101,-57.800,-3.418,-2.686
0.262,0.246,1.073,-51.086,0.671,-9.155
0.265,0.236,1.044,-43.640,3.845,-14.221
0.269,0.222,1.021,-38.086,7.507,-19.287
0.270,0.203,0.997,-31.860,10.498,-22.766
0.275,0.185,0.981,-28.564,13.794,-25.879
0.280,0.161,0.953,-25.391,17.517,-27.832
0.290,0.142,0.924,-23.315,21.179,-28.687
0.298,0.096,0.882,-21.301,24.536,-28.625
0.307,0.109,0.849,-19.409,27.466,-27.466
0.318,0.066,0.809,-18.127,28.809,-25.208
0.330,0.090,0.779,-17.151,30.884,-21.729
0.331,0.082,0.737,-16.785,31.128,-18.555
0.326,0.083,0.708,-16.968,31.738,-14.404
0.318,0.091,0.679,-17.700,30.273,-11.292
0.313,0.101,0.663,-18.311,29.236,-7.996
0.306,0.106,0.644,-20.142,28.564,-5.371
0.303,0.115,0.637,-22.217,28.076,-2.808
0.294,0.118,0.626,-22.583,28.564,-1.221
0.284,0.123,0.618,-24.597,29.114,15.259
0.266,0.131,0.612,-26.001,30.518,0.427
0.255,0.135,0.599,-27.527,31.067,-15.564
0.240,0.140,0.581,-28.442,31.616,-0.854
0.234,0.143,0.565,-30.212,32.104,-1.770
0.234,0.132,0.473,-29.297,36.743,-3.479
0.231,0.131,0.407,-27.832,35.767,-3.479
0.227,0.133,0.403,-24.963,33.997,-4.578
0.213,0.140,0.383,-23.071,15.808,-6.104
0.208,0.145,0.371,-20.630,27.466,-8.057
0.207,0.150,0.369,-18.555,24.353,-10.071
0.213,0.152,0.373,-16.235,21.484,-11.536
0.221,0.150,0.379,-14.282,19.531,-13.367
0.226,0.147,0.383,-11.841,19.104,-14.648
0.223,0.141,0.391,-9.644,18.066,-16.113
0.221,0.139,0.412,-7.080,17.639,-16.785
0.219,0.138,0.428,-5.798,18.677,-17.761
0.220,0.138,0.439,-5.127,20.264,-18.921
0.217,0.129,0.439,-5.737,22.461,-18.860
0.217,0.125,0.440,-6.348,23.315,-18.921
0.225,0.121,0.436,-6.958,24.292,-18.494
0.224,0.110,0.422,-7.690,24.170,-17.273
0.227,0.108,0.411,-8.606,23.376,-16.907
0.235,0.102,0.379,-8.667,22.095,-17.578
0.235,0.103,0.406,-8.484,20.813,-18.311
0.217,0.089,0.435,-8.301,19.165,-17.578
0.214,0.077,0.419,-8.972,18.066,-16.113
